Day.1.Run,Day.1.RunName,Day.1.WIND_DIRECTION,Day.1.RELEASE_ALT,Day.1.RELEASE_MASS,Day.1.MASS_MEAN_DIAMETER,Day.1.Fatalities,Day.2.Run,Day.2.RunName,Day.2.WIND_DIRECTION,Day.2.RELEASE_ALT,Day.2.RELEASE_MASS,Day.2.MASS_MEAN_DIAMETER,Day.2.Fatalities,Day.3.Run,Day.3.RunName,Day.3.WIND_DIRECTION,Day.3.RELEASE_ALT,Day.3.RELEASE_MASS,Day.3.MASS_MEAN_DIAMETER,Day.3.Fatalities
2972,Run_2972,260,40,1600,2.00E-05,24,1284,Run_1284,160,120,1600,1.00E-04,52,3954,Run_3954,300,200,1800,1.00E-04,76
2976,Run_2976,260,40,1600,1.00E-04,23,3904,Run_3904,300,180,1400,6.00E-05,51,543,Run_543,120,120,1000,4.00E-05,76
3657,Run_3657,300,20,1600,4.00E-05,22,945,Run_945,140,140,1200,4.00E-05,59,3804,Run_3804,300,120,1600,1.00E-04,67
3689,Run_3689,300,40,1400,8.00E-05,28,1725,Run_1725,180,160,2000,4.00E-05,54,3911,Run_3911,300,180,1600,8.00E-05,74
1824,Run_1824,200,0,1600,1.00E-04,24,1289,Run_1289,160,120,1800,8.00E-05,56,1220,Run_1220,160,80,2000,2.00E-05,70
1157,Run_1157,160,40,1000,8.00E-05,30,3796,Run_3796,300,120,1400,6.00E-05,56,542,Run_542,120,120,1000,2.00E-05,78
1849,Run_1849,200,20,1400,1.00E-05,30,1582,Run_1582,180,80,2000,6.00E-05,56,1330,Run_1330,160,140,2000,6.00E-05,64
1158,Run_1158,160,40,1000,1.00E-04,30,91,Run_91,100,40,1600,1.00E-05,54,1321,Run_1321,160,140,1800,1.00E-05,61
2321,Run_2321,220,100,1400,8.00E-05,24,946,Run_946,140,140,1200,6.00E-05,58,3799,Run_3799,300,120,1600,1.00E-05,75
1013,Run_1013,140,180,1000,8.00E-05,27,1646,Run_1646,180,120,1800,2.00E-05,52,1292,Run_1292,160,120,2000,2.00E-05,66
1516,Run_1516,180,40,1000,6.00E-05,30,1325,Run_1325,160,140,1800,8.00E-05,58,120,Run_120,100,80,1200,1.00E-04,62
388,Run_388,120,0,1800,6.00E-05,27,1315,Run_1315,160,140,1600,1.00E-05,58,3488,Run_3488,280,140,2000,2.00E-05,77
2725,Run_2725,240,120,1800,1.00E-05,28,1612,Run_1612,180,100,1800,6.00E-05,51,546,Run_546,120,120,1000,1.00E-04,61
1123,Run_1123,160,20,1200,1.00E-05,28,506,Run_506,120,100,1000,2.00E-05,56,1024,Run_1024,140,180,1400,6.00E-05,72
407,Run_407,120,20,1200,8.00E-05,28,3729,Run_3729,300,80,1600,4.00E-05,52,3454,Run_3454,280,120,2000,6.00E-05,71
3017,Run_3017,260,80,1800,8.00E-05,21,3833,Run_3833,300,140,1400,8.00E-05,58,1223,Run_1223,160,80,2000,8.00E-05,62
2220,Run_2220,220,20,1600,1.00E-04,26,1648,Run_1648,180,120,1800,6.00E-05,51,1222,Run_1222,160,80,2000,6.00E-05,66
2325,Run_2325,220,100,1600,4.00E-05,30,1430,Run_1430,160,200,1800,2.00E-05,54,3490,Run_3490,280,140,2000,6.00E-05,72
2223,Run_2223,220,20,1800,4.00E-05,28,1351,Run_1351,160,160,1600,1.00E-05,58,3772,Run_3772,300,100,1800,6.00E-05,74
2324,Run_2324,220,100,1600,2.00E-05,30,980,Run_980,140,160,1200,2.00E-05,54,3560,Run_3560,280,180,2000,2.00E-05,78
2833,Run_2833,240,180,1800,1.00E-05,25,1683,Run_1683,180,140,1800,4.00E-05,52,1221,Run_1221,160,80,2000,4.00E-05,69
2513,Run_2513,220,200,1800,8.00E-05,22,1316,Run_1316,160,140,1600,2.00E-05,58,3523,Run_3523,280,160,2000,1.00E-05,72
761,Run_761,140,20,1000,8.00E-05,23,819,Run_819,140,40,1800,4.00E-05,58,3907,Run_3907,300,180,1600,1.00E-05,74
2370,Run_2370,220,120,1800,1.00E-04,28,843,Run_843,140,80,1400,4.00E-05,60,3452,Run_3452,280,120,2000,2.00E-05,70
3198,Run_3198,260,180,1800,1.00E-04,26,1762,Run_1762,180,180,2000,6.00E-05,52,545,Run_545,120,120,1000,8.00E-05,68
2622,Run_2622,240,40,1800,1.00E-04,26,1653,Run_1653,180,120,2000,4.00E-05,55,1184,Run_1184,160,40,2000,2.00E-05,65
2761,Run_2761,240,140,1800,1.00E-05,28,1393,Run_1393,160,180,1800,1.00E-05,60,464,Run_464,120,40,2000,2.00E-05,76
1477,Run_1477,180,20,1000,1.00E-05,24,1210,Run_1210,160,80,1600,6.00E-05,54,1329,Run_1329,160,140,2000,4.00E-05,66
2482,Run_2482,220,180,2000,6.00E-05,30,1273,Run_1273,160,120,1400,1.00E-05,52,1219,Run_1219,160,80,2000,1.00E-05,70
3469,Run_3469,280,140,1400,1.00E-05,25,1287,Run_1287,160,120,1800,4.00E-05,60,1183,Run_1183,160,40,2000,1.00E-05,65
35,Run_35,100,0,2000,8.00E-05,29,1286,Run_1286,160,120,1800,2.00E-05,60,1023,Run_1023,140,180,1400,4.00E-05,75
2203,Run_2203,220,20,1200,1.00E-05,22,981,Run_981,140,160,1200,4.00E-05,54,3764,Run_3764,300,100,1600,2.00E-05,66
3665,Run_3665,300,20,1800,8.00E-05,25,1723,Run_1723,180,160,2000,1.00E-05,54,1293,Run_1293,160,120,2000,4.00E-05,66
2714,Run_2714,240,120,1400,2.00E-05,23,3943,Run_3943,300,200,1600,1.00E-05,60,848,Run_848,140,80,1600,2.00E-05,70
2617,Run_2617,240,40,1800,1.00E-05,28,1353,Run_1353,160,160,1600,4.00E-05,56,119,Run_119,100,80,1200,8.00E-05,79
1517,Run_1517,180,40,1000,8.00E-05,30,908,Run_908,140,120,1200,2.00E-05,58,1291,Run_1291,160,120,2000,1.00E-05,66
2190,Run_2190,220,0,1800,1.00E-04,22,3166,Run_3166,260,160,2000,6.00E-05,54,1367,Run_1367,160,160,2000,8.00E-05,62
2658,Run_2658,240,80,1800,1.00E-04,24,1691,Run_1691,180,140,2000,8.00E-05,52,3491,Run_3491,280,140,2000,8.00E-05,68
2647,Run_2647,240,80,1600,1.00E-05,25,852,Run_852,140,80,1600,1.00E-04,58,826,Run_826,140,40,2000,6.00E-05,64
2724,Run_2724,240,120,1600,1.00E-04,22,1217,Run_1217,160,80,1800,8.00E-05,58,578,Run_578,120,140,1000,2.00E-05,70
1121,Run_1121,160,20,1000,8.00E-05,24,3518,Run_3518,280,160,1800,2.00E-05,54,1186,Run_1186,160,40,2000,6.00E-05,62
2226,Run_2226,220,20,1800,1.00E-04,28,882,Run_882,140,100,1400,1.00E-04,52,3836,Run_3836,300,140,1600,2.00E-05,80
2478,Run_2478,220,180,1800,1.00E-04,25,912,Run_912,140,120,1200,1.00E-04,52,1255,Run_1255,160,100,2000,1.00E-05,66
2147,Run_2147,200,200,1600,8.00E-05,30,3728,Run_3728,300,80,1600,2.00E-05,52,3876,Run_3876,300,160,1600,1.00E-04,74
1662,Run_1662,180,140,1000,1.00E-04,30,1209,Run_1209,160,80,1600,4.00E-05,56,850,Run_850,140,80,1600,6.00E-05,66
2236,Run_2236,220,40,1000,6.00E-05,23,94,Run_94,100,40,1600,6.00E-05,52,580,Run_580,120,140,1000,6.00E-05,70
2339,Run_2339,220,100,2000,8.00E-05,30,948,Run_948,140,140,1200,1.00E-04,52,466,Run_466,120,40,2000,6.00E-05,64
2627,Run_2627,240,40,2000,8.00E-05,29,1362,Run_1362,160,160,1800,1.00E-04,56,1359,Run_1359,160,160,1800,4.00E-05,62
406,Run_406,120,20,1200,6.00E-05,27,1354,Run_1354,160,160,1600,6.00E-05,55,467,Run_467,120,40,2000,8.00E-05,62
3715,Run_3715,300,80,1200,1.00E-05,30,459,Run_459,120,40,1800,4.00E-05,56,1295,Run_1295,160,120,2000,8.00E-05,62
773,Run_773,140,20,1400,8.00E-05,30,1311,Run_1311,160,140,1400,4.00E-05,52,1251,Run_1251,160,100,1800,4.00E-05,61
2986,Run_2986,260,40,2000,6.00E-05,28,1681,Run_1681,180,140,1800,1.00E-05,52,3766,Run_3766,300,100,1600,6.00E-05,62
756,Run_756,140,0,2000,1.00E-04,30,1332,Run_1332,160,140,2000,1.00E-04,60,544,Run_544,120,120,1000,6.00E-05,70
2726,Run_2726,240,120,1800,2.00E-05,28,101,Run_101,100,40,1800,8.00E-05,60,3912,Run_3912,300,180,1600,1.00E-04,72
742,Run_742,140,0,1600,6.00E-05,23,844,Run_844,140,80,1400,6.00E-05,56,1366,Run_1366,160,160,2000,6.00E-05,66
1491,Run_1491,180,20,1400,4.00E-05,30,822,Run_822,140,40,1800,1.00E-04,54,1357,Run_1357,160,160,1800,1.00E-05,62
2022,Run_2022,200,140,1000,1.00E-04,24,3830,Run_3830,300,140,1400,2.00E-05,58,878,Run_878,140,100,1400,2.00E-05,64
2137,Run_2137,200,200,1400,1.00E-05,28,1246,Run_1246,160,100,1600,6.00E-05,54,3597,Run_3597,280,200,2000,4.00E-05,66
2982,Run_2982,260,40,1800,1.00E-04,25,1616,Run_1616,180,100,2000,2.00E-05,56,990,Run_990,140,160,1400,1.00E-04,74
1851,Run_1851,200,20,1400,4.00E-05,30,820,Run_820,140,40,1800,6.00E-05,58,3874,Run_3874,300,160,1600,6.00E-05,77
1108,Run_1108,160,0,1800,6.00E-05,26,947,Run_947,140,140,1200,8.00E-05,54,3743,Run_3743,300,80,2000,8.00E-05,70
3510,Run_3510,280,160,1400,1.00E-04,22,911,Run_911,140,120,1200,8.00E-05,54,3910,Run_3910,300,180,1600,6.00E-05,72
2245,Run_2245,220,40,1400,1.00E-05,29,1296,Run_1296,160,120,2000,1.00E-04,60,916,Run_916,140,120,1400,6.00E-05,76
3748,Run_3748,300,100,1000,6.00E-05,22,1244,Run_1244,160,100,1600,2.00E-05,57,3944,Run_3944,300,200,1600,2.00E-05,61
1369,Run_1369,160,180,1000,1.00E-05,30,1435,Run_1435,160,200,2000,1.00E-05,60,953,Run_953,140,140,1400,8.00E-05,79
3080,Run_3080,260,120,1600,2.00E-05,22,1604,Run_1604,180,100,1600,2.00E-05,52,617,Run_617,120,160,1000,8.00E-05,64
1667,Run_1667,180,140,1200,8.00E-05,40,841,Run_841,140,80,1400,1.00E-05,60,1399,Run_1399,160,180,2000,1.00E-05,63
84,Run_84,100,40,1200,1.00E-04,36,1396,Run_1396,160,180,1800,6.00E-05,58,858,Run_858,140,80,1800,1.00E-04,66
1051,Run_1051,140,200,1200,1.00E-05,36,452,Run_452,120,40,1600,2.00E-05,51,3595,Run_3595,280,200,2000,1.00E-05,62
1788,Run_1788,180,200,1600,1.00E-04,40,1390,Run_1390,160,180,1600,6.00E-05,52,3733,Run_3733,300,80,1800,1.00E-05,67
3448,Run_3448,280,120,1800,6.00E-05,40,1403,Run_1403,160,180,2000,8.00E-05,60,1327,Run_1327,160,140,2000,1.00E-05,65
2265,Run_2265,220,40,2000,4.00E-05,38,1718,Run_1718,180,160,1800,2.00E-05,52,3563,Run_3563,280,180,2000,8.00E-05,68
1338,Run_1338,160,160,1000,1.00E-04,32,3168,Run_3168,260,160,2000,1.00E-04,51,616,Run_616,120,160,1000,6.00E-05,65
1550,Run_1550,180,80,1000,2.00E-05,35,1180,Run_1180,160,40,1800,6.00E-05,58,294,Run_294,100,180,1000,1.00E-04,76
1973,Run_1973,200,100,1800,8.00E-05,40,1617,Run_1617,180,100,2000,4.00E-05,55,917,Run_917,140,120,1400,8.00E-05,74
904,Run_904,140,120,1000,6.00E-05,40,1322,Run_1322,160,140,1800,2.00E-05,60,614,Run_614,120,160,1000,2.00E-05,64
1131,Run_1131,160,20,1400,4.00E-05,32,1436,Run_1436,160,200,2000,2.00E-05,60,3599,Run_3599,280,200,2000,8.00E-05,64
978,Run_978,140,160,1000,1.00E-04,35,871,Run_871,140,100,1200,1.00E-05,54,842,Run_842,140,80,1400,2.00E-05,61
1378,Run_1378,160,180,1200,6.00E-05,38,1568,Run_1568,180,80,1600,2.00E-05,52,476,Run_476,120,80,1200,2.00E-05,74
1780,Run_1780,180,200,1400,6.00E-05,36,910,Run_910,140,120,1200,6.00E-05,57,150,Run_150,100,100,1000,1.00E-04,62
2035,Run_2035,200,140,1600,1.00E-05,40,1548,Run_1548,180,40,2000,1.00E-04,56,1215,Run_1215,160,80,1800,4.00E-05,62
2110,Run_2110,200,180,1600,6.00E-05,36,812,Run_812,140,40,1600,2.00E-05,53,3525,Run_3525,280,160,2000,4.00E-05,74
426,Run_426,120,20,1800,1.00E-04,37,1726,Run_1726,180,160,2000,6.00E-05,54,954,Run_954,140,140,1400,1.00E-04,73
784,Run_784,140,20,1800,6.00E-05,38,3456,Run_3456,280,120,2000,1.00E-04,56,1364,Run_1364,160,160,2000,2.00E-05,65
1782,Run_1782,180,200,1400,1.00E-04,34,1260,Run_1260,160,100,2000,1.00E-04,56,1365,Run_1365,160,160,2000,4.00E-05,65
74,Run_74,100,40,1000,2.00E-05,32,1250,Run_1250,160,100,1800,2.00E-05,60,3872,Run_3872,300,160,1600,2.00E-05,77
865,Run_865,140,100,1000,1.00E-05,40,872,Run_872,140,100,1200,2.00E-05,56,918,Run_918,140,120,1400,1.00E-04,68
1371,Run_1371,160,180,1000,4.00E-05,31,1187,Run_1187,160,40,2000,8.00E-05,60,486,Run_486,120,80,1400,1.00E-04,76
2260,Run_2260,220,40,1800,6.00E-05,34,3767,Run_3767,300,100,1600,8.00E-05,53,1328,Run_1328,160,140,2000,2.00E-05,64
2080,Run_2080,200,160,1800,6.00E-05,40,1062,Run_1062,140,200,1400,1.00E-04,51,3779,Run_3779,300,100,2000,8.00E-05,78
798,Run_798,140,40,1000,1.00E-04,32,1177,Run_1177,160,40,1800,1.00E-05,60,3742,Run_3742,300,80,2000,6.00E-05,74
2335,Run_2335,220,100,2000,1.00E-05,36,1181,Run_1181,160,40,1800,8.00E-05,56,1213,Run_1213,160,80,1800,1.00E-05,64
3791,Run_3791,300,120,1200,8.00E-05,38,1615,Run_1615,180,100,2000,1.00E-05,56,3953,Run_3953,300,200,1800,8.00E-05,78
3824,Run_3824,300,140,1200,2.00E-05,40,821,Run_821,140,40,1800,8.00E-05,56,3800,Run_3800,300,120,1600,2.00E-05,76
1376,Run_1376,160,180,1200,2.00E-05,38,3831,Run_3831,300,140,1400,4.00E-05,60,3810,Run_3810,300,120,1800,1.00E-04,80
1863,Run_1863,200,20,1800,4.00E-05,34,1652,Run_1652,180,120,2000,2.00E-05,56,463,Run_463,120,40,2000,1.00E-05,72
2029,Run_2029,200,140,1400,1.00E-05,38,102,Run_102,100,40,1800,1.00E-04,55,3524,Run_3524,280,160,2000,2.00E-05,73
1861,Run_1861,200,20,1800,1.00E-05,34,507,Run_507,120,100,1000,4.00E-05,53,613,Run_613,120,160,1000,1.00E-05,72
2266,Run_2266,220,40,2000,6.00E-05,36,1202,Run_1202,160,80,1400,2.00E-05,53,851,Run_851,140,80,1600,8.00E-05,61
1498,Run_1498,180,20,1600,6.00E-05,34,1439,Run_1439,160,200,2000,8.00E-05,55,988,Run_988,140,160,1400,6.00E-05,80
942,Run_942,140,140,1000,1.00E-04,37,1279,Run_1279,160,120,1600,1.00E-05,58,477,Run_477,120,80,1200,4.00E-05,71
1420,Run_1420,160,200,1400,6.00E-05,40,1398,Run_1398,160,180,1800,1.00E-04,54,3559,Run_3559,280,180,2000,1.00E-05,70
3411,Run_3411,280,100,1800,4.00E-05,34,1259,Run_1259,160,100,2000,8.00E-05,58,3875,Run_3875,300,160,1600,8.00E-05,76
1189,Run_1189,160,80,1000,1.00E-05,35,1275,Run_1275,160,120,1400,4.00E-05,51,1258,Run_1258,160,100,2000,6.00E-05,61
793,Run_793,140,40,1000,1.00E-05,34,880,Run_880,140,100,1400,6.00E-05,60,3455,Run_3455,280,120,2000,8.00E-05,65
1952,Run_1952,200,100,1200,2.00E-05,36,1171,Run_1171,160,40,1600,1.00E-05,54,3948,Run_3948,300,200,1600,1.00E-04,62
3158,Run_3158,260,160,1800,2.00E-05,36,1360,Run_1360,160,160,1800,6.00E-05,60,1402,Run_1402,160,180,2000,6.00E-05,63
2117,Run_2117,200,180,1800,8.00E-05,36,1323,Run_1323,160,140,1800,4.00E-05,60,3598,Run_3598,280,200,2000,6.00E-05,67
1504,Run_1504,180,20,1800,6.00E-05,38,3128,Run_3128,260,140,2000,2.00E-05,51,823,Run_823,140,40,2000,1.00E-05,67
975,Run_975,140,160,1000,4.00E-05,38,3727,Run_3727,300,80,1600,1.00E-05,53,99,Run_99,100,40,1800,4.00E-05,70
2066,Run_2066,200,160,1400,2.00E-05,35,1345,Run_1345,160,160,1400,1.00E-05,51,849,Run_849,140,80,1600,4.00E-05,71
777,Run_777,140,20,1600,4.00E-05,34,3903,Run_3903,300,180,1400,4.00E-05,52,1400,Run_1400,160,180,2000,2.00E-05,64
425,Run_425,120,20,1800,8.00E-05,37,1759,Run_1759,180,180,2000,1.00E-05,51,1368,Run_1368,160,160,2000,1.00E-04,62
3753,Run_3753,300,100,1200,4.00E-05,36,1182,Run_1182,160,40,1800,1.00E-04,54,3802,Run_3802,300,120,1600,6.00E-05,74
1623,Run_1623,180,120,1000,4.00E-05,36,1172,Run_1172,160,40,1600,2.00E-05,54,3952,Run_3952,300,200,1800,6.00E-05,79
1010,Run_1010,140,180,1000,2.00E-05,32,1317,Run_1317,160,140,1600,4.00E-05,58,877,Run_877,140,100,1400,1.00E-05,64
449,Run_449,120,40,1400,8.00E-05,40,1253,Run_1253,160,100,1800,8.00E-05,56,3735,Run_3735,300,80,1800,4.00E-05,64
1146,Run_1146,160,20,1800,1.00E-04,38,3867,Run_3867,300,160,1400,4.00E-05,55,579,Run_579,120,140,1000,4.00E-05,73
1735,Run_1735,180,180,1200,1.00E-05,34,1280,Run_1280,160,120,1600,2.00E-05,58,989,Run_989,140,160,1400,8.00E-05,80
3511,Run_3511,280,160,1600,1.00E-05,32,1327,Run_1327,160,140,2000,1.00E-05,65,943,Run_943,140,140,1200,1.00E-05,61
1334,Run_1334,160,160,1000,2.00E-05,36,99,Run_99,100,40,1800,4.00E-05,70,887,Run_887,140,100,1600,8.00E-05,78
2120,Run_2120,200,180,2000,2.00E-05,41,3840,Run_3840,300,140,1600,1.00E-04,70,3801,Run_3801,300,120,1600,4.00E-05,76
1347,Run_1347,160,160,1400,4.00E-05,50,915,Run_915,140,120,1400,4.00E-05,79,3774,Run_3774,300,100,1800,1.00E-04,64
427,Run_427,120,20,2000,1.00E-05,42,990,Run_990,140,160,1400,1.00E-04,74,3451,Run_3451,280,120,2000,1.00E-05,65
3095,Run_3095,260,120,2000,8.00E-05,43,1184,Run_1184,160,40,2000,2.00E-05,65,3908,Run_3908,300,180,1600,2.00E-05,74
429,Run_429,120,20,2000,4.00E-05,41,825,Run_825,140,40,2000,4.00E-05,66,3773,Run_3773,300,100,1800,8.00E-05,72
1382,Run_1382,160,180,1400,2.00E-05,47,848,Run_848,140,80,1600,2.00E-05,70,3873,Run_3873,300,160,1600,4.00E-05,80
1534,Run_1534,180,40,1600,6.00E-05,48,692,Run_692,120,200,1200,2.00E-05,80,293,Run_293,100,180,1000,8.00E-05,70
1663,Run_1663,180,140,1200,1.00E-05,44,3743,Run_3743,300,80,2000,8.00E-05,70,3765,Run_3765,300,100,1600,4.00E-05,67
1692,Run_1692,180,140,2000,1.00E-04,50,1219,Run_1219,160,80,2000,1.00E-05,70,3527,Run_3527,280,160,2000,8.00E-05,74
1709,Run_1709,180,160,1400,8.00E-05,42,3561,Run_3561,280,180,2000,4.00E-05,78,615,Run_615,120,160,1000,4.00E-05,67
1339,Run_1339,160,160,1200,1.00E-05,43,3769,Run_3769,300,100,1800,1.00E-05,74,1185,Run_1185,160,40,2000,4.00E-05,64
1680,Run_1680,180,140,1600,1.00E-04,46,581,Run_581,120,140,1000,8.00E-05,73,1401,Run_1401,160,180,2000,4.00E-05,64
3556,Run_3556,280,180,1800,6.00E-05,42,1321,Run_1321,160,140,1800,1.00E-05,61,824,Run_824,140,40,2000,2.00E-05,66
1561,Run_1561,180,80,1400,1.00E-05,49,1328,Run_1328,160,140,2000,2.00E-05,64,1022,Run_1022,140,180,1400,2.00E-05,74
2041,Run_2041,200,140,1800,1.00E-05,42,577,Run_577,120,140,1000,1.00E-05,79,3528,Run_3528,280,160,2000,1.00E-04,77
1424,Run_1424,160,200,1600,2.00E-05,48,119,Run_119,100,80,1200,8.00E-05,79,3951,Run_3951,300,200,1800,4.00E-05,77
1936,Run_1936,200,80,1800,6.00E-05,44,3908,Run_3908,300,180,1600,2.00E-05,74,857,Run_857,140,80,1800,8.00E-05,76
1940,Run_1940,200,80,2000,2.00E-05,49,3597,Run_3597,280,200,2000,4.00E-05,66,3780,Run_3780,300,100,2000,1.00E-04,74
1272,Run_1272,160,120,1200,1.00E-04,43,916,Run_916,140,120,1400,6.00E-05,76,3946,Run_3946,300,200,1600,6.00E-05,61
1941,Run_1941,200,80,2000,4.00E-05,48,3944,Run_3944,300,200,1600,2.00E-05,61,475,Run_475,120,80,1200,1.00E-05,61
1944,Run_1944,200,80,2000,1.00E-04,44,857,Run_857,140,80,1800,8.00E-05,76,1257,Run_1257,160,100,2000,4.00E-05,64
1234,Run_1234,160,100,1200,6.00E-05,44,3909,Run_3909,300,180,1600,4.00E-05,75,1214,Run_1214,160,80,1800,2.00E-05,64
1980,Run_1980,200,100,2000,1.00E-04,41,3804,Run_3804,300,120,1600,1.00E-04,67,3769,Run_3769,300,100,1800,1.00E-05,74
806,Run_806,140,40,1400,2.00E-05,46,3744,Run_3744,300,80,2000,1.00E-04,62,3770,Run_3770,300,100,1800,2.00E-05,78
1794,Run_1794,180,200,1800,1.00E-04,41,545,Run_545,120,120,1000,8.00E-05,68,3734,Run_3734,300,80,1800,2.00E-05,67
1423,Run_1423,160,200,1600,1.00E-05,48,615,Run_615,120,160,1000,4.00E-05,67,827,Run_827,140,40,2000,8.00E-05,62
944,Run_944,140,140,1200,2.00E-05,56,1222,Run_1222,160,80,2000,6.00E-05,66,3803,Run_3803,300,120,1600,8.00E-05,71
3768,Run_3768,300,100,1600,1.00E-04,52,3839,Run_3839,300,140,1600,8.00E-05,78,468,Run_468,120,40,2000,1.00E-04,61
1345,Run_1345,160,160,1400,1.00E-05,51,3453,Run_3453,280,120,2000,4.00E-05,72,3562,Run_3562,280,180,2000,6.00E-05,72
1057,Run_1057,140,200,1400,1.00E-05,56,1220,Run_1220,160,80,2000,2.00E-05,70,3453,Run_3453,280,120,2000,4.00E-05,72
820,Run_820,140,40,1800,6.00E-05,58,541,Run_541,120,120,1000,1.00E-05,80,3771,Run_3771,300,100,1800,4.00E-05,78
841,Run_841,140,80,1400,1.00E-05,60,578,Run_578,120,140,1000,2.00E-05,70,100,Run_100,100,40,1800,6.00E-05,66
1172,Run_1172,160,40,1600,2.00E-05,54,954,Run_954,140,140,1400,1.00E-04,73,3949,Run_3949,300,200,1800,1.00E-05,76
3520,Run_3520,280,160,1800,6.00E-05,54,1025,Run_1025,140,180,1400,8.00E-05,72,1358,Run_1358,160,160,1800,2.00E-05,62
110,Run_110,100,80,1000,2.00E-05,59,3733,Run_3733,300,80,1800,1.00E-05,67,692,Run_692,120,200,1200,2.00E-05,80
1283,Run_1283,160,120,1600,8.00E-05,54,3873,Run_3873,300,160,1600,4.00E-05,80,3840,Run_3840,300,140,1600,1.00E-04,70
1223,Run_1223,160,80,2000,8.00E-05,62,476,Run_476,120,80,1200,2.00E-05,74,1294,Run_1294,160,120,2000,6.00E-05,64
1329,Run_1329,160,140,2000,4.00E-05,66,150,Run_150,100,100,1000,1.00E-04,62,3832,Run_3832,300,140,1400,6.00E-05,61
1255,Run_1255,160,100,2000,1.00E-05,66,3778,Run_3778,300,100,2000,6.00E-05,82,577,Run_577,120,140,1000,1.00E-05,79
1257,Run_1257,160,100,2000,4.00E-05,64,3741,Run_3741,300,80,2000,4.00E-05,84,581,Run_581,120,140,1000,8.00E-05,73
544,Run_544,120,120,1000,6.00E-05,70,3956,Run_3956,300,200,2000,2.00E-05,100,1025,Run_1025,140,180,1400,8.00E-05,72
986,Run_986,140,160,1400,2.00E-05,86,854,Run_854,140,80,1800,2.00E-05,94,465,Run_465,120,40,2000,4.00E-05,70
3835,Run_3835,300,140,1600,1.00E-05,82,952,Run_952,140,140,1400,6.00E-05,90,1331,Run_1331,160,140,2000,8.00E-05,62
3809,Run_3809,300,120,1800,8.00E-05,84,588,Run_588,120,140,1200,1.00E-04,184,3561,Run_3561,280,180,2000,4.00E-05,78
514,Run_514,120,100,1200,6.00E-05,127,3814,Run_3814,300,120,2000,6.00E-05,106,618,Run_618,120,160,1000,1.00E-04,63
623,Run_623,120,160,1200,8.00E-05,191,511,Run_511,120,100,1200,1.00E-05,139,888,Run_888,140,100,1600,1.00E-04,66
1077,Run_1077,140,200,2000,4.00E-05,232,258,Run_258,100,160,1000,1.00E-04,132,1256,Run_1256,160,100,2000,2.00E-05,66
527,Run_527,120,100,1600,8.00E-05,318,1069,Run_1069,140,200,1800,1.00E-05,154,3839,Run_3839,300,140,1600,8.00E-05,78
